rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크,매칭타겟명
54421669,신입,2026-07-19 15:46:59,2026-07-09,등록일,(주)상아프론테크,[월 상여 36만 지급] 주간 생산직 사원 모집,"단순생산직, ,, 제조가공, ,, 제조, ,, 생산자동화, ,, 생산, 외",인천 남동구,경력무관,고졸↑,계약직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54421669,상아프론테크
54432159,신입,2026-07-19 15:46:59,2026-07-10,등록일,(주)케이티엠앤에스,(주)케이티엠앤에스 KT플라자 영업 정규직 채용합니다(오산/동탄,"핸드폰영업, ,, 매장관리, ,, 고객응대, ,, 핸드폰판매, ,, IT·통신기기판매",경기 화성시,경력무관,학력무관,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54432159,케이티
54229151,신입,2026-07-19 15:46:59,2026-06-19,등록일,(주)케이티엠앤에스,(주)케이티엠앤에스 KT플라자 동탄/오산 채용합니다,"핸드폰영업, ,, 매장관리, ,, 고객응대, ,, 핸드폰판매, ,, IT·통신기기판매",경기 화성시,경력무관,학력무관,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54229151,케이티
54362198,신입,2026-07-19 15:46:59,2026-07-03,등록일,(주)케이씨씨건설,[KCC건설] 향남역 그로브 스위첸 보건관리자 채용,"보건관리자, ,, 안전보건관리자, ,, 건설현장",경기 화성시 만세구,경력무관,학력무관,,~09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54362198,케이씨
54494099,신입,2026-07-19 15:46:59,2026-07-17,등록일,(주)케이티엠앤에스,ktm&s 2026년 kt plaza 정규직 영업사원 채용 /동탄,"핸드폰영업, ,, 콜센터/고객센터, ,, 고객관리, ,, 영업, ,, 영업관리, 외",경기 화성시 동탄구,경력무관,학력무관,정규직,~08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54494099,케이티
54443592,신입,2026-07-19 15:46:59,2026-07-13,등록일,디아이티㈜,레이저 공정개발  사원 모집,"공정엔지니어, ,, 공정관리, ,, 공정설계, ,, 정밀광학",경기 수원시 영통구,경력무관,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54443592,디아이티
54223718,신입,2026-07-19 15:46:59,2026-06-19,등록일,주식회사 삼양케이씨아이,서울사무소 연구개발팀장 채용,"제제연구, ,, 의료기기연구, ,, 제형연구, ,, 의약외품연구, ,, 연구원, 외",서울 금천구,경력15년↑,박사,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54223718,삼양케이씨아이
54420928,신입,2026-07-19 15:46:59,2026-07-09,수정일,(주)포스코이앤씨,포스코이앤씨 평택고덕 광역1B도로 현장 자재/노무 관리자 채용,"현장관리자, ,, 건설회사",경기 평택시,경력무관,초대졸↑,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54420928,포스코이앤씨
54429951,신입,2026-07-19 15:46:59,2026-07-10,등록일,티이엠씨씨엔에스(주),장비사업본부 제어기술팀 모집,"전기설계, ,, 전자제어, ,, 전기제어, ,, 전기제어, ,, 반도체, 외",경기 용인시 처인구,신입·경력,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54429951,티이엠씨씨엔에스
54259426,신입,2026-07-19 15:46:59,2026-06-23,등록일,현대건설(주),[현대건설/이수역] 건설현장 안전보조원(현장 안전지킴이) 채용,"안전관리자, ,, 안전보건관리자, ,, 건설회사",서울 동작구,경력무관,학력무관,,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54259426,현대건설
